Date,State,Max Demand Met,Shortage During Peak,Energy Met,Drawl Schedule,OD(+) / UD(-),Max OD,Energy Shortage
2020-01-11 00:00:00,Arunachal Pradesh,119,2,2.2,1.8,0.3,6,0
2020-01-11 00:00:00,Assam,1371,18,22.4,19.6,-0.1,146,0.5
2020-01-11 00:00:00,Bihar,4472,0,80.2,78.1,0.9,181,0
2020-01-11 00:00:00,Chandigarh,287,0,4.6,4.7,-0.1,39,0
2020-01-11 00:00:00,Chhattisgarh,3389,0,67.7,22.7,-8.9,188,0
2020-01-11 00:00:00,DD,308,0,6.3,6.4,-0.1,45,0
2020-01-11 00:00:00,DNH,776,0,17.6,17.7,-0.1,30,0
2020-01-11 00:00:00,DVC,3061,0,64.9,-27.5,1.9,201,0
2020-01-11 00:00:00,Delhi,4802,0,79.7,64.5,0.5,299,0
2020-01-11 00:00:00,ER Odisha,,,,,,,
2020-01-11 00:00:00,Essar steel,319,0,5.8,6.2,-0.3,240,0
2020-01-11 00:00:00,Goa,511,0,13.4,10.2,2.7,43,0
2020-01-11 00:00:00,Gujarat,15204,0,313.9,68.1,-5.6,718,0
2020-01-11 00:00:00,HP,1671,0,30.2,24,-0.1,213,0
2020-01-11 00:00:00,Haryana,6742,0,129.7,84.7,0.6,194,0
2020-01-11 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-11 00:00:00,Jharkhand,1351,0,24.4,17.6,-0.8,103,0.4
2020-01-11 00:00:00,Kerala,3616,0,73.4,55.7,1.5,164,0
2020-01-11 00:00:00,MP,13317,0,236.6,110.7,-4,373,0
2020-01-11 00:00:00,Manipur,204,3,2.7,3.1,-0.4,26,0
2020-01-11 00:00:00,Mizoram,104,1,1.6,1.5,-0.1,50,0
2020-01-11 00:00:00,NER Meghalaya,377,0,6.5,3.1,0.9,90,0.5
2020-01-11 00:00:00,NR UP,16273,0,295.1,119.2,1.4,757,0
2020-01-11 00:00:00,Nagaland,124,2,2.2,2.1,0,32,0
2020-01-11 00:00:00,Puducherry,,,,,,,
2020-01-11 00:00:00,Punjab,5925,0,113,55.5,-1.3,61,0
2020-01-11 00:00:00,Rajasthan,13706,0,243.4,63.8,-3.3,320,0
2020-01-11 00:00:00,SR Karnataka,12458,0,226.8,62.4,-1,457,0
2020-01-11 00:00:00,Sikkim,140,0,2,1.6,0.4,56,0
2020-01-11 00:00:00,Tamil Nadu,14419,0,298.5,148.6,-1.8,520,0
2020-01-11 00:00:00,Telangana,10570,0,210.3,106.9,-0.3,228,0
2020-01-11 00:00:00,Tripura,226,0,4.1,2.5,-0.1,13,0
2020-01-11 00:00:00,Uttarakhand,2149,0,40.1,23.4,0.6,251,0
2020-01-11 00:00:00,WR Maharashtra,,,,,,,
2020-01-11 00:00:00,West Bengal,6266,0,110.9,28.2,-0.3,211,0
2020-01-12 00:00:00,Andhra Pradesh,8372,0,171.3,67.2,-0.1,300,0
2020-01-12 00:00:00,Arunachal Pradesh,124,2,2.4,1.8,0.4,39,0
2020-01-12 00:00:00,Assam,1356,15,23.1,19.2,0.6,111,0.5
2020-01-12 00:00:00,Bihar,4461,0,79.9,77.2,1.1,197,0
2020-01-12 00:00:00,Chandigarh,259,0,4.4,4.2,0.2,35,0
2020-01-12 00:00:00,Chhattisgarh,3460,0,72.9,22.1,-1.5,261,0
2020-01-12 00:00:00,DD,329,0,7.3,6.8,0.5,45,0
2020-01-12 00:00:00,DNH,805,0,18.6,18.6,0,41,0
2020-01-12 00:00:00,DVC,3110,0,64.4,-30,0.5,243,0
2020-01-12 00:00:00,Delhi,4522,0,72.7,58,-1,209,0
2020-01-12 00:00:00,ER Odisha,,,,,,,
2020-01-12 00:00:00,Essar steel,351,0,5.8,6.1,-0.3,253,0
2020-01-12 00:00:00,Goa,496,0,13.6,10,3,42,0
2020-01-12 00:00:00,Gujarat,15957,0,327.6,85.7,5.6,414,0
2020-01-12 00:00:00,HP,1661,0,30.3,23.6,0.2,222,0
2020-01-12 00:00:00,Haryana,6522,0,128.5,85.2,0.9,180,0
2020-01-12 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-12 00:00:00,Jharkhand,1353,0,24.6,17,-1.1,113,0
2020-01-12 00:00:00,Kerala,3471,0,70.9,55.9,1.6,202,0
2020-01-12 00:00:00,MP,13525,0,239.8,117.6,-2.5,488,0
2020-01-12 00:00:00,Manipur,213,1,2.7,3.1,-0.4,31,0
2020-01-12 00:00:00,Mizoram,105,2,1.6,1.5,-0.2,27,0
2020-01-12 00:00:00,NER Meghalaya,390,0,6.3,3.2,0.7,75,0.2
2020-01-12 00:00:00,NR UP,16528,0,288.3,117.2,0,662,0
2020-01-12 00:00:00,Nagaland,127,1,2.4,2.1,0.2,26,0
2020-01-12 00:00:00,Puducherry,,,,,,,
2020-01-12 00:00:00,Punjab,5857,0,111.8,62.8,-1.5,44,0
2020-01-12 00:00:00,Rajasthan,13560,0,237.6,68.3,-1.9,465,0
2020-01-12 00:00:00,SR Karnataka,12284,0,222.3,58,-1.4,582,0
2020-01-12 00:00:00,Sikkim,161,0,2,1.6,0.4,53,0
2020-01-12 00:00:00,Tamil Nadu,14212,0,298.1,148,0.4,468,0
2020-01-12 00:00:00,Telangana,10829,0,212.3,100.9,0.6,595,0
2020-01-12 00:00:00,Tripura,221,0,3.6,2.3,-0.3,25,0
2020-01-12 00:00:00,Uttarakhand,2183,0,40.7,23.9,0.3,140,0
2020-01-12 00:00:00,WR Maharashtra,,,,,,,
2020-01-12 00:00:00,West Bengal,6091,0,110,20.4,0.6,216,0
2020-01-13 00:00:00,Andhra Pradesh,8624,0,170.8,67,-0.5,455,0
2020-01-13 00:00:00,Arunachal Pradesh,126,2,2.3,1.9,0.3,50,0
2020-01-13 00:00:00,Assam,1303,27,21.6,19.5,-0.4,103,0.8
2020-01-13 00:00:00,Bihar,4505,0,82.1,80.2,0.4,150,0
2020-01-13 00:00:00,Chandigarh,243,0,4,3.9,0.2,49,0
2020-01-13 00:00:00,Chhattisgarh,3439,0,74.7,23.4,-1.1,305,0
2020-01-13 00:00:00,DD,298,0,6.9,6.3,0.6,46,0
2020-01-13 00:00:00,DNH,803,0,18.8,18.7,0.1,45,0
2020-01-13 00:00:00,DVC,3094,0,64.7,-30.1,-0.1,200,0
2020-01-13 00:00:00,Delhi,4262,0,69.3,54.4,-1.2,258,0
2020-01-13 00:00:00,ER Odisha,,,,,,,
2020-01-13 00:00:00,Essar steel,307,0,5.8,5.9,-0.1,209,0
2020-01-13 00:00:00,Goa,430,0,12.2,8.9,2.8,93,0.1
2020-01-13 00:00:00,Gujarat,15923,0,326.9,110.9,5.6,677,0
2020-01-13 00:00:00,HP,1595,0,28.4,22.6,-0.7,192,0
2020-01-13 00:00:00,Haryana,5763,0,114.1,74.6,0.3,202,0
2020-01-13 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-13 00:00:00,Jharkhand,1297,0,24,16.3,-1.3,50,0
2020-01-13 00:00:00,Kerala,3191,0,63.2,51.6,1.5,213,0
2020-01-13 00:00:00,MP,13741,0,243.1,128.9,-1.5,585,0
2020-01-13 00:00:00,Manipur,208,1,2.6,3.1,-0.5,26,0
2020-01-13 00:00:00,Mizoram,105,1,1.5,1.5,-0.2,27,0
2020-01-13 00:00:00,NER Meghalaya,390,0,6.4,3.3,0.7,72,0.2
2020-01-13 00:00:00,NR UP,16071,0,288,108.3,-2.2,682,0
2020-01-13 00:00:00,Nagaland,127,1,2.3,2.2,-0.1,19,0
2020-01-13 00:00:00,Puducherry,,,,,,,
2020-01-13 00:00:00,Punjab,5449,0,103.6,54.7,-0.7,121,0
2020-01-13 00:00:00,Rajasthan,13669,0,240.4,76.6,-0.3,585,0
2020-01-13 00:00:00,SR Karnataka,11295,0,207.3,54.4,-1.2,518,0
2020-01-13 00:00:00,Sikkim,119,0,1.7,1.6,0,30,0
2020-01-13 00:00:00,Tamil Nadu,13063,0,279.3,141.5,-0.6,600,0
2020-01-13 00:00:00,Telangana,10432,0,210.1,100.3,0.6,362,0
2020-01-13 00:00:00,Tripura,217,0,3.5,2.1,-0.4,33,0
2020-01-13 00:00:00,Uttarakhand,1999,0,37.2,21.1,0,67,0
2020-01-13 00:00:00,WR Maharashtra,,,,,,,
2020-01-13 00:00:00,West Bengal,5762,0,103.3,16.6,0.3,350,0
2020-01-14 00:00:00,Andhra Pradesh,8832,0,170.4,66.9,-0.8,449,0
2020-01-14 00:00:00,Arunachal Pradesh,120,2,2.2,1.9,0.1,56,0
2020-01-14 00:00:00,Assam,1352,12,23.1,19.7,0.4,82,0.4
2020-01-14 00:00:00,Bihar,4597,0,83.8,80.7,1.1,300,0
2020-01-14 00:00:00,Chandigarh,270,0,4.6,4.7,-0.2,18,0
2020-01-14 00:00:00,Chhattisgarh,3620,0,77,24,-1.5,473,0
2020-01-14 00:00:00,DD,328,0,7.2,6.6,0.6,50,0
2020-01-14 00:00:00,DNH,805,0,18.9,18.8,0.1,68,0
2020-01-14 00:00:00,DVC,3120,0,63.9,-31.5,-0.6,200,0
2020-01-14 00:00:00,Delhi,4392,0,74.9,58,-0.2,304,0
2020-01-14 00:00:00,ER Odisha,,,,,,,
2020-01-14 00:00:00,Essar steel,283,0,5.6,5.7,-0.1,255,0
2020-01-14 00:00:00,Goa,613,0,9.4,9.9,-0.5,39,0
2020-01-14 00:00:00,Gujarat,15622,0,324.1,102.6,2.1,588,0
2020-01-14 00:00:00,HP,1695,0,28.4,23.1,-1.4,119,0
2020-01-14 00:00:00,Haryana,6348,0,120.7,79.8,1.3,243,0
2020-01-14 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-14 00:00:00,Jharkhand,1209,0,24.6,15.4,0.2,100,0
2020-01-14 00:00:00,Kerala,3562,0,69.3,54,1.6,212,0
2020-01-14 00:00:00,MP,13916,0,245.5,126.2,-3.1,696,0
2020-01-14 00:00:00,Manipur,213,3,2.7,3.1,-0.5,31,0
2020-01-14 00:00:00,Mizoram,102,2,1.6,1.5,-0.2,35,0
2020-01-14 00:00:00,NER Meghalaya,394,0,5.9,3.3,0.7,90,1.1
2020-01-14 00:00:00,NR UP,16534,0,296.5,107.2,0.1,608,0.2
2020-01-14 00:00:00,Nagaland,127,2,2.2,2.2,-0.1,20,0
2020-01-14 00:00:00,Puducherry,,,,,,,
2020-01-14 00:00:00,Punjab,5256,0,96.1,48.8,-1.5,82,0
2020-01-14 00:00:00,Rajasthan,12415,0,226.5,79.4,0.4,517,0
2020-01-14 00:00:00,SR Karnataka,12343,0,222.7,64.7,0.3,605,0
2020-01-14 00:00:00,Sikkim,136,0,2.1,1.8,0.3,35,0
2020-01-14 00:00:00,Tamil Nadu,14329,0,294.7,164.2,1.1,571,0
2020-01-14 00:00:00,Telangana,10664,0,211,102.1,0,525,0
2020-01-14 00:00:00,Tripura,229,0,3.5,2.3,-0.1,47,0
2020-01-14 00:00:00,Uttarakhand,2132,0,39.3,23.3,-0.4,115,0
2020-01-14 00:00:00,WR Maharashtra,,,,,,,
2020-01-14 00:00:00,West Bengal,6167,0,110.9,19.9,0.4,300,0
2020-01-15 00:00:00,Andhra Pradesh,,,,,,,
2020-01-15 00:00:00,Arunachal Pradesh,,,,,,,
2020-01-15 00:00:00,Assam,,,,,,,
2020-01-15 00:00:00,Bihar,,,,,,,
2020-01-15 00:00:00,Chandigarh,,,,,,,
2020-01-15 00:00:00,Chhattisgarh,,,,,,,
2020-01-15 00:00:00,DD,,,,,,,
2020-01-15 00:00:00,DNH,,,,,,,
2020-01-15 00:00:00,DVC,,,,,,,
2020-01-15 00:00:00,Delhi,,,,,,,
2020-01-15 00:00:00,ER Odisha,,,,,,,
2020-01-15 00:00:00,Essar steel,,,,,,,
2020-01-15 00:00:00,Goa,,,,,,,
2020-01-15 00:00:00,Gujarat,,,,,,,
2020-01-15 00:00:00,HP,,,,,,,
2020-01-15 00:00:00,Haryana,,,,,,,
2020-01-15 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-15 00:00:00,Jharkhand,,,,,,,
2020-01-15 00:00:00,Kerala,,,,,,,
2020-01-15 00:00:00,MP,,,,,,,
2020-01-15 00:00:00,Manipur,,,,,,,
2020-01-15 00:00:00,Mizoram,,,,,,,
2020-01-15 00:00:00,NER Meghalaya,,,,,,,
2020-01-15 00:00:00,NR UP,,,,,,,
2020-01-15 00:00:00,Nagaland,,,,,,,
2020-01-15 00:00:00,Puducherry,,,,,,,
2020-01-15 00:00:00,Punjab,,,,,,,
2020-01-15 00:00:00,Rajasthan,,,,,,,
2020-01-15 00:00:00,SR Karnataka,,,,,,,
2020-01-15 00:00:00,Sikkim,,,,,,,
2020-01-15 00:00:00,Tamil Nadu,,,,,,,
2020-01-15 00:00:00,Telangana,,,,,,,
2020-01-15 00:00:00,Tripura,,,,,,,
2020-01-15 00:00:00,Uttarakhand,,,,,,,
2020-01-15 00:00:00,WR Maharashtra,,,,,,,
2020-01-15 00:00:00,West Bengal,,,,,,,
2020-01-16 00:00:00,Andhra Pradesh,8230,0,156,59.7,-1.1,324,0
2020-01-16 00:00:00,Arunachal Pradesh,113,1,2.2,2,0.2,47,0
2020-01-16 00:00:00,Assam,1212,10,20.5,17.8,-0.1,131,0.4
2020-01-16 00:00:00,Bihar,4470,0,80.7,79.2,-0.1,0,0
2020-01-16 00:00:00,Chandigarh,280,0,4.6,4.4,0.2,48,0
2020-01-16 00:00:00,Chhattisgarh,3698,0,77.8,25.2,-1.2,411,0
2020-01-16 00:00:00,DD,314,0,6.8,6.5,0.3,44,0
2020-01-16 00:00:00,DNH,768,0,17.9,18,-0.1,41,0
2020-01-16 00:00:00,DVC,3188,0,64.5,-34,0.2,300,0
2020-01-16 00:00:00,Delhi,4500,0,75.4,58.5,0.1,284,0
2020-01-16 00:00:00,ER Odisha,,,,,,,
2020-01-16 00:00:00,Essar steel,269,0,5,5.6,-0.6,173,0
2020-01-16 00:00:00,Goa,482,0,10.1,10,-0.4,45,0
2020-01-16 00:00:00,Gujarat,13276,0,273.3,81.2,3.4,548,0
2020-01-16 00:00:00,HP,1683,0,30.7,22.9,1.5,276,0
2020-01-16 00:00:00,Haryana,6653,0,127.7,88.8,0.7,211,0
2020-01-16 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-16 00:00:00,Jharkhand,1372,0,24.9,15.9,-0.4,110,0
2020-01-16 00:00:00,Kerala,3518,0,70.2,56.5,1.5,207,0
2020-01-16 00:00:00,MP,13833,0,236.9,131.3,-4.1,390,0
2020-01-16 00:00:00,Manipur,218,2,2.7,3.2,-0.5,33,0
2020-01-16 00:00:00,Mizoram,101,1,1.3,1.7,-0.3,20,0
2020-01-16 00:00:00,NER Meghalaya,363,0,5.9,3.3,0.6,93,1.1
2020-01-16 00:00:00,NR UP,14865,0,284,111,-1.4,913,0
2020-01-16 00:00:00,Nagaland,126,1,2.1,2.2,-0.2,9,0
2020-01-16 00:00:00,Puducherry,,,,,,,
2020-01-16 00:00:00,Punjab,5815,0,111.4,54.7,-1.2,69,0
2020-01-16 00:00:00,Rajasthan,13389,0,233.3,72.3,-0.7,405,0
2020-01-16 00:00:00,SR Karnataka,12700,0,220.5,55.8,-1.8,465,0
2020-01-16 00:00:00,Sikkim,128,0,1.9,1.7,0.2,15,0
2020-01-16 00:00:00,Tamil Nadu,11861,0,238.5,131.3,-1.2,577,0
2020-01-16 00:00:00,Telangana,10281,0,201.5,98,-0.4,355,0
2020-01-16 00:00:00,Tripura,211,1,3.8,2.5,-0.2,67,0
2020-01-16 00:00:00,Uttarakhand,2183,0,39.1,21,0,202,0
2020-01-16 00:00:00,WR Maharashtra,,,,,,,
2020-01-16 00:00:00,West Bengal,6286,0,111.2,20.6,-0.4,210,0
2020-01-17 00:00:00,Andhra Pradesh,8085,0,153.7,57.2,-0.8,390,0
2020-01-17 00:00:00,Arunachal Pradesh,121,1,2.3,2.4,-0.2,27,0
2020-01-17 00:00:00,Assam,1295,5,20.9,18.2,-0.1,89,0.3
2020-01-17 00:00:00,Bihar,4515,0,77.1,76.1,-0.3,210,0
2020-01-17 00:00:00,Chandigarh,276,0,4.5,4.5,0.1,27,0
2020-01-17 00:00:00,Chhattisgarh,3656,0,78.8,23.8,-1.5,241,0
2020-01-17 00:00:00,DD,326,0,7.2,6.7,0.5,40,0
2020-01-17 00:00:00,DNH,783,0,18.2,18.2,0,75,0
2020-01-17 00:00:00,DVC,3123,0,63.2,-35,-0.3,250,0
2020-01-17 00:00:00,Delhi,4361,0,76.4,60,0,238,0
2020-01-17 00:00:00,ER Odisha,,,,,,,
2020-01-17 00:00:00,Essar steel,283,0,5.6,5.6,0,252,0
2020-01-17 00:00:00,Goa,484,0,10,10,-0.5,26,0
2020-01-17 00:00:00,Gujarat,14908,0,309.7,80.7,3.7,698,0
2020-01-17 00:00:00,HP,1699,0,31.1,23.2,1.5,289,0
2020-01-17 00:00:00,Haryana,6500,0,125.3,93.7,0.8,176,0
2020-01-17 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-17 00:00:00,Jharkhand,1308,0,25.4,16,0.4,120,0
2020-01-17 00:00:00,Kerala,3577,0,70.1,55.9,1,209,0
2020-01-17 00:00:00,MP,11700,0,214.5,122,-2.9,763,0
2020-01-17 00:00:00,Manipur,217,1,3.2,3.1,0.1,33,0
2020-01-17 00:00:00,Mizoram,104,2,1.6,1.6,-0.2,7,0
2020-01-17 00:00:00,NER Meghalaya,372,0,6.1,3.3,0.6,47,0.9
2020-01-17 00:00:00,NR UP,14548,85,249.4,104.7,-7.3,992,0
2020-01-17 00:00:00,Nagaland,132,1,2.2,2.1,-0.1,36,0
2020-01-17 00:00:00,Puducherry,,,,,,,
2020-01-17 00:00:00,Punjab,5829,0,112,57,-1.6,167,0
2020-01-17 00:00:00,Rajasthan,12650,0,225.9,68.2,-3.6,310,0
2020-01-17 00:00:00,SR Karnataka,12678,0,227.3,62.9,-1,899,0
2020-01-17 00:00:00,Sikkim,130,0,1.9,1.7,0.3,35,0
2020-01-17 00:00:00,Tamil Nadu,10650,0,227.2,130.3,-0.7,489,0
2020-01-17 00:00:00,Telangana,10367,0,200.8,101.3,0.8,643,0
2020-01-17 00:00:00,Tripura,219,1,3.7,2.2,-0.2,59,0
2020-01-17 00:00:00,Uttarakhand,2145,0,39.8,21.9,0,218,0
2020-01-17 00:00:00,WR Maharashtra,,,,,,,
2020-01-17 00:00:00,West Bengal,6429,0,113.8,20.3,1,265,0
2020-01-18 00:00:00,Andhra Pradesh,8597,0,167.5,62.1,0,351,0
2020-01-18 00:00:00,Arunachal Pradesh,124,1,2.2,2.4,-0.3,14,0
2020-01-18 00:00:00,Assam,1326,10,22,19,0.2,73,0.3
2020-01-18 00:00:00,Bihar,4164,0,74.2,74.2,-1.1,205,0
2020-01-18 00:00:00,Chandigarh,288,0,4.6,4.5,0,40,0
2020-01-18 00:00:00,Chhattisgarh,3689,0,79.3,26.1,-1,301,0
2020-01-18 00:00:00,DD,329,0,7.3,6.7,0.6,52,0
2020-01-18 00:00:00,DNH,772,0,18,18,0,52,0
2020-01-18 00:00:00,DVC,3328,0,63.4,-34.5,-0.4,215,0
2020-01-18 00:00:00,Delhi,4590,0,77.3,62.3,0.8,264,0
2020-01-18 00:00:00,ER Odisha,,,,,,,
2020-01-18 00:00:00,Essar steel,309,0,5.8,5.9,-0.1,256,0
2020-01-18 00:00:00,Goa,480,0,9.5,9.6,-0.4,27,0
2020-01-18 00:00:00,Gujarat,15466,0,322.9,90.5,5,545,0
2020-01-18 00:00:00,HP,1682,10,31.1,23.2,1.5,250,0
2020-01-18 00:00:00,Haryana,6575,0,125.3,93.2,0.6,265,0
2020-01-18 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-18 00:00:00,Jharkhand,1294,0,25.2,16,-0.3,110,0
2020-01-18 00:00:00,Kerala,3608,0,71.4,56.5,0.5,205,0
2020-01-18 00:00:00,MP,12464,0,225,122.3,-2.8,936,0
2020-01-18 00:00:00,Manipur,210,3,2.8,3.1,-0.3,24,0
2020-01-18 00:00:00,Mizoram,103,1,1.6,1.6,-0.3,24,0
2020-01-18 00:00:00,NER Meghalaya,372,0,6,3.2,0.7,78,0.9
2020-01-18 00:00:00,NR UP,15494,85,260.9,114.6,-1.6,599,1.1
2020-01-18 00:00:00,Nagaland,126,3,2.3,2.1,0,31,0
2020-01-18 00:00:00,Puducherry,,,,,,,
2020-01-18 00:00:00,Punjab,5868,0,111.6,56.7,-1.1,87,0
2020-01-18 00:00:00,Rajasthan,12857,0,228.1,74.2,0.1,410,0
2020-01-18 00:00:00,SR Karnataka,13169,0,233,65.1,-1.3,535,0
2020-01-18 00:00:00,Sikkim,134,0,2,1.9,0.1,20,0
2020-01-18 00:00:00,Tamil Nadu,11660,0,246.6,148.4,0,626,0
2020-01-18 00:00:00,Telangana,10677,0,209.8,112.3,-0.1,766,0
2020-01-18 00:00:00,Tripura,224,0,3.6,1.9,-0.4,21,0
2020-01-18 00:00:00,Uttarakhand,1998,0,39.1,20.6,-0.1,108,0
2020-01-18 00:00:00,WR Maharashtra,,,,,,,
2020-01-18 00:00:00,West Bengal,6276,0,115,20.8,2,310,0
2020-01-19 00:00:00,Andhra Pradesh,8441,0,169.5,64.5,-2.3,246,0
2020-01-19 00:00:00,Arunachal Pradesh,122,2,2.2,2.3,-0.3,30,0
2020-01-19 00:00:00,Assam,1364,10,22.6,19.5,0.6,84,0.4
2020-01-19 00:00:00,Bihar,4334,0,73,74.3,-2.3,315,0
2020-01-19 00:00:00,Chandigarh,258,0,4.3,4.3,0,31,0
2020-01-19 00:00:00,Chhattisgarh,3624,0,72.5,29.7,-1.2,170,0
2020-01-19 00:00:00,DD,321,0,7.2,6.9,0.3,39,0
2020-01-19 00:00:00,DNH,778,0,18.1,18.1,0,112,0
2020-01-19 00:00:00,DVC,3092,0,63.5,-35.9,-0.6,243,0
2020-01-19 00:00:00,Delhi,4256,0,73.3,57.4,-0.2,350,0
2020-01-19 00:00:00,ER Odisha,,,,,,,
2020-01-19 00:00:00,Essar steel,290,0,6.1,6.1,0,221,0
2020-01-19 00:00:00,Goa,488,0,9.3,9.8,-0.6,54,0
2020-01-19 00:00:00,Gujarat,15611,0,322.1,88.4,2.7,735,0
2020-01-19 00:00:00,HP,1694,20,31.3,23.8,1.1,213,0
2020-01-19 00:00:00,Haryana,6411,125,126.1,93.1,0.7,219,0
2020-01-19 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-19 00:00:00,Jharkhand,1298,0,24.3,15.8,-0.8,63,0
2020-01-19 00:00:00,Kerala,3569,0,72.3,57.1,1.4,195,0
2020-01-19 00:00:00,MP,12701,0,230.2,129.6,-3.1,561,0
2020-01-19 00:00:00,Manipur,216,4,2.6,3.1,-0.5,47,0
2020-01-19 00:00:00,Mizoram,104,1,1.6,1.5,-0.2,22,0
2020-01-19 00:00:00,NER Meghalaya,394,0,6.1,3.1,0.8,84,0.8
2020-01-19 00:00:00,NR UP,15744,0,279.8,125,-0.6,714,0.5
2020-01-19 00:00:00,Nagaland,125,3,2.3,2,0.1,18,0
2020-01-19 00:00:00,Puducherry,,,,,,,
2020-01-19 00:00:00,Punjab,5660,0,110.4,57,-2.1,73,0
2020-01-19 00:00:00,Rajasthan,12764,0,230.2,74.9,-1.1,384,0
2020-01-19 00:00:00,SR Karnataka,12309,0,228.3,62.7,-2.1,622,0
2020-01-19 00:00:00,Sikkim,140,0,1.2,1.6,-0.4,42,0
2020-01-19 00:00:00,Tamil Nadu,12272,0,262.1,166.9,0.7,524,0
2020-01-19 00:00:00,Telangana,10839,0,209.8,103.8,-1.8,466,0
2020-01-19 00:00:00,Tripura,220,2,3.5,1.7,-0.4,24,0
2020-01-19 00:00:00,Uttarakhand,2082,0,39.6,20.6,0.4,106,0
2020-01-19 00:00:00,WR Maharashtra,,,,,,,
2020-01-19 00:00:00,West Bengal,6385,0,116,22.2,0.2,301,0
2020-01-20 00:00:00,Andhra Pradesh,8814,0,170.2,65.5,-0.4,588,0
2020-01-20 00:00:00,Arunachal Pradesh,118,1,2.2,2.1,-0.1,30,0
2020-01-20 00:00:00,Assam,1245,22,22.7,18.2,1.8,107,0.6
2020-01-20 00:00:00,Bihar,4403,0,75,74.4,-0.6,863,0
2020-01-20 00:00:00,Chandigarh,242,0,3.9,3.8,0,29,0
2020-01-20 00:00:00,Chhattisgarh,3576,0,78.7,27.7,-1.6,171,0
2020-01-20 00:00:00,DD,297,0,6.6,6.3,0.3,32,0
2020-01-20 00:00:00,DNH,765,0,18.1,18.2,-0.1,27,0
2020-01-20 00:00:00,DVC,3098,0,63.2,-33.8,0.1,233,0
2020-01-20 00:00:00,Delhi,4566,0,71.7,55.8,-0.1,288,0
2020-01-20 00:00:00,ER Odisha,,,,,,,
2020-01-20 00:00:00,Essar steel,300,0,6,5.8,0.2,222,0
2020-01-20 00:00:00,Goa,442,0,8.7,8.7,-0.3,21,0
2020-01-20 00:00:00,Gujarat,15239,0,313.5,62.9,3.3,666,0
2020-01-20 00:00:00,HP,1656,0,28.7,22.1,0.1,287,0
2020-01-20 00:00:00,Haryana,5828,0,115.6,84,0.8,218,0
2020-01-20 00:00:00,J&K(UT) & Ladakh(UT),,,,,,,
2020-01-20 00:00:00,Jharkhand,1267,0,24,15.9,-1.5,109,0
2020-01-20 00:00:00,Kerala,3410,0,67.8,56.1,1.4,202,0
2020-01-20 00:00:00,MP,12603,0,229.3,130.8,-1.9,431,0
2020-01-20 00:00:00,Manipur,213,2,2.6,3.1,-0.5,24,0
2020-01-20 00:00:00,Mizoram,102,1,1.6,1.4,-0.1,22,0
2020-01-20 00:00:00,NER Meghalaya,362,0,6.1,3,0.7,98,0.7
2020-01-20 00:00:00,NR UP,15218,0,271.3,121.4,0.1,1009,1.1
2020-01-20 00:00:00,Nagaland,118,1,2.2,2,0,26,0
2020-01-20 00:00:00,Puducherry,,,,,,,
2020-01-20 00:00:00,Punjab,5647,0,104.6,55.7,-1.3,75,0
2020-01-20 00:00:00,Rajasthan,13193,0,228.2,69,-0.8,427,0
2020-01-20 00:00:00,SR Karnataka,12252,0,192.3,56.7,-0.2,718,0
2020-01-20 00:00:00,Sikkim,117,0,1.6,1.7,-0.1,33,0
2020-01-20 00:00:00,Tamil Nadu,12149,0,246.7,155,0.4,403,0
2020-01-20 00:00:00,Telangana,10667,0,208.6,103.8,-0.1,412,0
2020-01-20 00:00:00,Tripura,278,0,3.4,1.8,-0.4,47,0
2020-01-20 00:00:00,Uttarakhand,2053,0,36.7,18.9,0,187,0
2020-01-20 00:00:00,WR Maharashtra,,,,,,,
2020-01-20 00:00:00,West Bengal,5706,0,107.4,20.4,0.8,267,0
2020-01-21 00:00:00,Andhra Pradesh,8978,0,177.3,63.5,0.5,504,0
2020-01-21 00:00:00,Arunachal Pradesh,115,1,2.4,2.1,0.1,21,0
2020-01-21 00:00:00,Assam,1331,10,21.5,18.6,0.4,118,0.5
2020-01-21 00:00:00,Bihar,4519,0,78.2,75.5,0.9,300,0
2020-01-21 00:00:00,Chandigarh,272,0,4.5,4.4,0.1,52,0
2020-01-21 00:00:00,Chhattisgarh,3593,0,78.7,26.3,-1,160,0
2020-01-21 00:00:00,DD,320,0,7,6.6,0.4,37,0
2020-01-21 00:00:00,DNH,794,0,18.3,18,0.3,55,0
2020-01-21 00:00:00,DVC,3090,0,64.6,-36.7,0.5,300,0
2020-01-21 00:00:00,Delhi,4548,0,77.7,60.8,0.4,265,0
2020-01-21 00:00:00,ER Odisha,,,,,,,
2020-01-21 00:00:00,Essar steel,407,0,7.8,7.4,0.4,275,0
2020-01-21 00:00:00,Goa,504,0,9.9,9.8,-0.2,34,0
